Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,State,County Name,Carrier 2016,Locality 2016,GPCI WK 2010,GPCI WK 2011,GPCI WK 2012,GPCI WK 2013,GPCI WK 2014,GPCI WK 2015,GPCI WK 2016,GPCI PE 2010,GPCI PE 2011,GPCI PE 2012,GPCI PE 2013,GPCI PE 2014,GPCI PE 2015,GPCI PE 2016,GPCI MP 2010,GPCI MP 2011,GPCI MP 2012,GPCI MP 2013,GPCI MP 2014,GPCI MP 2015,GPCI MP 2016
04040,ARKANSAS,Boone,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04050,ARKANSAS,Bradley,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04060,ARKANSAS,Calhoun,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04070,ARKANSAS,Carroll,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04080,ARKANSAS,Chicot,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04090,ARKANSAS,Clark,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04100,ARKANSAS,Clay,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04110,ARKANSAS,Cleburne,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04120,ARKANSAS,Cleveland,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04130,ARKANSAS,Columbia,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04140,ARKANSAS,Conway,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04150,ARKANSAS,Craighead,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04160,ARKANSAS,Crawford,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04170,ARKANSAS,Crittenden,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04180,ARKANSAS,Cross,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04190,ARKANSAS,Dallas,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04200,ARKANSAS,Desha,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04210,ARKANSAS,Drew,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04220,ARKANSAS,Faulkner,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04230,ARKANSAS,Franklin,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04240,ARKANSAS,Fulton,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04250,ARKANSAS,Garland,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04260,ARKANSAS,Grant,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04270,ARKANSAS,Greene,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04280,ARKANSAS,Hempstead,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04290,ARKANSAS,Hot Spring,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04300,ARKANSAS,Howard,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04310,ARKANSAS,Independence,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04320,ARKANSAS,Izard,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04330,ARKANSAS,Jackson,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04340,ARKANSAS,Jefferson,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04350,ARKANSAS,Johnson,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04360,ARKANSAS,Lafayette,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04370,ARKANSAS,Lawrence,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04380,ARKANSAS,Lee,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04390,ARKANSAS,Lincoln,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04400,ARKANSAS,Little River,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04410,ARKANSAS,Logan,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04420,ARKANSAS,Lonoke,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04430,ARKANSAS,Madison,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04440,ARKANSAS,Marion,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04450,ARKANSAS,Miller,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04460,ARKANSAS,Mississippi,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04470,ARKANSAS,Monroe,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04480,ARKANSAS,Montgomery,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04490,ARKANSAS,Nevada,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04500,ARKANSAS,Newton,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04510,ARKANSAS,Ouachita,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04520,ARKANSAS,Perry,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04530,ARKANSAS,Phillips,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04540,ARKANSAS,Pike,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04550,ARKANSAS,Poinsett,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04560,ARKANSAS,Polk,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04570,ARKANSAS,Pope,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04580,ARKANSAS,Prairie,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04590,ARKANSAS,Pulaski,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04600,ARKANSAS,Randolph,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04610,ARKANSAS,St. Francis,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04620,ARKANSAS,Saline,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04630,ARKANSAS,Scott,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04640,ARKANSAS,Searcy,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04650,ARKANSAS,Sebastian,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04660,ARKANSAS,Sevier,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04670,ARKANSAS,Sharp,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04680,ARKANSAS,Stone,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04690,ARKANSAS,Union,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04700,ARKANSAS,Van Buren,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04710,ARKANSAS,Washington,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04720,ARKANSAS,White,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04730,ARKANSAS,Woodruff,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
04740,ARKANSAS,Yell,07102,13,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.923,0.923,0.865,0.865,0.866,0.867,0.867,0.446,0.444,0.450,0.450,0.492,0.534,0.534
05000,CALIFORNIA,Alameda,01112,07,1.053,1.055,1.058,1.058,1.060,1.061,1.061,1.286,1.286,1.254,1.254,1.257,1.260,1.260,0.425,0.469,0.516,0.516,0.487,0.457,0.457
05010,CALIFORNIA,Alpine,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05020,CALIFORNIA,Amador,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05030,CALIFORNIA,Butte,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05040,CALIFORNIA,Calaveras,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05050,CALIFORNIA,Colusa,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05060,CALIFORNIA,Contra Costa,01112,07,1.053,1.055,1.058,1.058,1.060,1.061,1.061,1.286,1.286,1.254,1.254,1.257,1.260,1.260,0.425,0.469,0.516,0.516,0.487,0.457,0.457
05070,CALIFORNIA,Del Norte,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05080,CALIFORNIA,El Dorado,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05090,CALIFORNIA,Fresno,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05100,CALIFORNIA,Glenn,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05110,CALIFORNIA,Humboldt,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05120,CALIFORNIA,Imperial,01182,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05130,CALIFORNIA,Inyo,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05140,CALIFORNIA,Kern,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05150,CALIFORNIA,Kings,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05160,CALIFORNIA,Lake,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05170,CALIFORNIA,Lassen,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05200,CALIFORNIA,Los Angeles,01182,18,1.041,1.039,1.036,1.036,1.042,1.047,1.047,1.225,1.220,1.154,1.154,1.158,1.161,1.161,0.804,0.722,0.642,0.642,0.775,0.908,0.908
05300,CALIFORNIA,Madera,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05310,CALIFORNIA,Marin,01112,03,1.034,1.042,1.051,1.051,1.055,1.059,1.059,1.265,1.272,1.248,1.248,1.267,1.286,1.286,0.432,0.443,0.456,0.456,0.476,0.496,0.496
05320,CALIFORNIA,Mariposa,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05330,CALIFORNIA,Mendocino,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05340,CALIFORNIA,Merced,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05350,CALIFORNIA,Modoc,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05360,CALIFORNIA,Mono,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05370,CALIFORNIA,Monterey,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05380,CALIFORNIA,Napa,01112,03,1.034,1.042,1.051,1.051,1.055,1.059,1.059,1.265,1.272,1.248,1.248,1.267,1.286,1.286,0.432,0.443,0.456,0.456,0.476,0.496,0.496
05390,CALIFORNIA,Nevada,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05400,CALIFORNIA,Orange,01182,26,1.034,1.039,1.044,1.044,1.040,1.035,1.035,1.269,1.271,1.218,1.218,1.217,1.216,1.216,0.811,0.742,0.676,0.676,0.792,0.908,0.908
05410,CALIFORNIA,Placer,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05420,CALIFORNIA,Plumas,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05430,CALIFORNIA,Riverside,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05440,CALIFORNIA,Sacramento,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05450,CALIFORNIA,San Benito,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05460,CALIFORNIA,San Bernardino,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05460,CALIFORNIA,San Bernardino,01182,18,1.041,1.039,1.036,1.036,1.042,1.047,1.047,1.225,1.220,1.154,1.154,1.158,1.161,1.161,0.804,0.722,0.642,0.642,0.775,0.908,0.908
05460,CALIFORNIA,San Bernardino,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05470,CALIFORNIA,San Diego,01182,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05480,CALIFORNIA,San Francisco,01112,05,1.059,1.065,1.072,1.072,1.076,1.079,1.079,1.441,1.422,1.360,1.360,1.374,1.388,1.388,0.414,0.464,0.516,0.516,0.487,0.457,0.457
05490,CALIFORNIA,San Joaquin,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05500,CALIFORNIA,San Luis Obispo,01182,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05510,CALIFORNIA,San Mateo,01112,06,1.072,1.072,1.072,1.072,1.076,1.079,1.079,1.433,1.418,1.354,1.354,1.363,1.372,1.372,0.394,0.454,0.516,0.516,0.466,0.416,0.416
05520,CALIFORNIA,Santa Barbara,01182,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05530,CALIFORNIA,Santa Clara,01112,09,1.083,1.080,1.077,1.077,1.083,1.088,1.088,1.294,1.310,1.337,1.337,1.342,1.347,1.347,0.377,0.445,0.516,0.516,0.466,0.416,0.416
05540,CALIFORNIA,Santa Cruz,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05550,CALIFORNIA,Shasta,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05560,CALIFORNIA,Sierra,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05570,CALIFORNIA,Siskiyou,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05580,CALIFORNIA,Solano,01112,03,1.034,1.042,1.051,1.051,1.055,1.059,1.059,1.265,1.272,1.248,1.248,1.267,1.286,1.286,0.432,0.443,0.456,0.456,0.476,0.496,0.496
05590,CALIFORNIA,Sonoma,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05600,CALIFORNIA,Stanislaus,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05610,CALIFORNIA,Sutter,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05620,CALIFORNIA,Tehama,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05630,CALIFORNIA,Trinity,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05640,CALIFORNIA,Tulare,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05650,CALIFORNIA,Tuolumne,01112,99,1.007,1.016,1.024,1.024,1.026,1.027,1.027,1.058,1.078,1.085,1.085,1.084,1.083,1.083,0.549,0.546,0.547,0.547,0.603,0.658,0.658
05660,CALIFORNIA,Ventura,01182,17,1.027,1.030,1.034,1.034,1.032,1.030,1.030,1.265,1.251,1.193,1.193,1.187,1.180,1.180,0.766,0.684,0.605,0.605,0.720,0.834,0.834
